name,station_code,region,type,station_id,group_id,observations_url,forecast_url,forecast_chart_url,info_url,data_url,latitude,longitude,elevation,description,established,municipality,provider
Kleifarvatn,kleva,S.land,sj,31372,111,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=111&station=31372,,,https://www.vedur.is/vedur/stodvar/?s=kleva,https://www.vedur.is/,63.919,-22.0158,152.0,"63°55.139', 22°00.950' (63,919, 22,0158)",,,Vegagerðin
Klettsháls,klett,Breiðafj,sj,32355,12,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=12&station=32355,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=12&station=32355,https://www.vedur.is/vedur/spar/sparit/#m1=32355,https://www.vedur.is/vedur/stodvar/?s=klett,https://www.vedur.is/,65.655,-22.6088,330.0,"65°39.298', 22°36.530' (65,655, 22,6088)",,,Vegagerðin
Kolás,kolas,Faxafl,sj,31882,111,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=111&station=31882,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=111&station=31882,https://www.vedur.is/vedur/spar/sparit/#m1=31882,https://www.vedur.is/vedur/stodvar/?s=kolas,https://www.vedur.is/,64.6956,-21.6359,66.0,"64°41.734', 21°38.134' (64,6956, 21,6359)",,,Vegagerðin
Kolgrafafjarðarbrú,kolbr,Breiðafj,sj,31942,112,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=112&station=31942,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=112&station=31942,https://www.vedur.is/vedur/spar/sparit/#m1=31942,https://www.vedur.is/vedur/stodvar/?s=kolbr,https://www.vedur.is/,64.9665,-23.126,3.0,"64°57.987', 23°07.560' (64,9665, 23,126)",,,Vegagerðin
Kolka,kolka,Miðhá,sj,3225,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=3225,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=3225,https://www.vedur.is/vedur/spar/sparit/#m1=3225,https://www.vedur.is/vedur/stodvar/?s=kolka,https://www.vedur.is/,65.2307,-19.7177,504.0,"65°13.842', 19°43.062' (65,2307, 19,7177)",,,Landsvirkjun
Kollaleira í Reyðarfirði,kolla,Austf,sj,5975,17,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=17&station=5975,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=17&station=5975,https://www.vedur.is/vedur/spar/sparit/#m1=5975,https://www.vedur.is/vedur/stodvar/?s=kolla,https://www.vedur.is/,65.0367,-14.2395,44.0,"65°02.203', 14°14.373' (65,0367, 14,2395)",,,Veðurstofa Íslands
Korpa,korpa,Faxafl,sj,1479,100,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=100&station=1479,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=100&station=1479,https://www.vedur.is/vedur/spar/sparit/#m1=1479,https://www.vedur.is/vedur/stodvar/?s=korpa,https://www.vedur.is/,64.1505,-21.7511,35.0,"64°09.032', 21°45.064' (64,1505, 21,7511)",,,Veðurstofa Íslands
Kópavogur Fossvogsdalur,fosvd,Faxafl,sj,1472,101,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=101&station=1472,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=101&station=1472,https://www.vedur.is/vedur/spar/sparit/#m1=1472,https://www.vedur.is/vedur/stodvar/?s=fosvd,https://www.vedur.is/,64.1163,-21.8617,19.0,"64°06.981', 21°51.700' (64,1163, 21,8617)",,,Veðurstofa Íslands
Krafla,krafl,NA.land,sj,4406,115,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=115&station=4406,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=115&station=4406,https://www.vedur.is/vedur/spar/sparit/#m1=4406,https://www.vedur.is/vedur/stodvar/?s=krafl,https://www.vedur.is/,65.6945,-16.7748,455.0,"65°41.670', 16°46.490' (65,6945, 16,7748)",,,Landsvirkjun
Kvísker,ksker,SA.land,sj,5316,118,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=118&station=5316,,,https://www.vedur.is/vedur/stodvar/?s=ksker,https://www.vedur.is/,63.9777,-16.4366,30.0,"63°58.661', 16°26.193' (63,9777, 16,4366)",,,Veðurstofa Íslands
Kvísker Vegagerðarstöð,kvisk,SA.land,sj,35315,27,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=27&station=35315,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=27&station=35315,https://www.vedur.is/vedur/spar/sparit/#m1=35315,https://www.vedur.is/vedur/stodvar/?s=kvisk,https://www.vedur.is/,63.9596,-16.4244,30.0,"63°57.576', 16°25.465' (63,9596, 16,4244)",,,Vegagerðin
Lambavatn,lamba,Breiðafj,sj,2315,13,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=13&station=2315,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=13&station=2315,https://www.vedur.is/vedur/spar/sparit/#m1=2315,https://www.vedur.is/vedur/stodvar/?s=lamba,https://www.vedur.is/,65.4924,-24.0925,4.0,"65°29.543', 24°05.551' (65,4924, 24,0925)",,,Veðurstofa Íslands
Langamýri sólgeislun,langm,Str.& NV,sj,3339,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=3339,,,https://www.vedur.is/vedur/stodvar/?s=langm,https://www.vedur.is/,65.5593,-19.4234,13.0,"65°33.556', 19°25.406' (65,5593, 19,4234)",,,Veðurstofa Íslands
Laufbali,laufb,Miðhá,sj,6472,18,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=18&station=6472,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=18&station=6472,https://www.vedur.is/vedur/spar/sparit/#m1=6472,https://www.vedur.is/vedur/stodvar/?s=laufb,https://www.vedur.is/,64.0255,-18.1196,555.5999755859375,"64°01.527', 18°07.185' (64,0255, 18,1196)",,,Veðurstofa Íslands
Laxárdalsheiði,laxhe,Breiðafj,sj,32190,23,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=23&station=32190,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=23&station=32190,https://www.vedur.is/vedur/spar/sparit/#m1=32190,https://www.vedur.is/vedur/stodvar/?s=laxhe,https://www.vedur.is/,65.2066,-21.3277,200.0,"65°12.395', 21°19.661' (65,2066, 21,3277)",,,Vegagerðin
Litla-Ávík,ltav,Str.& NV,sk,293,13,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=13&station=293,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=13&station=293,https://www.vedur.is/vedur/spar/sparit/#m1=293,https://www.vedur.is/vedur/stodvar/?s=ltav,https://www.vedur.is/,66.0211,-21.4247,8.100000381469727,"66°01.280', 21°25.500' (66,0211, 21,4247)",,,Veðurstofa Íslands
Litla-Ávík,lavik,Str.& NV,sj,,,,,,https://www.vedur.is/vedur/stodvar/?s=lavik,https://www.vedur.is/,66.0211,-21.4247,8.100000381469727,"66°01.266', 21°25.483' (66,0211, 21,4247)",,,Veðurstofa Íslands
Ljósavatnsskarð,ljosv,NA.land,sj,3482,115,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=115&station=3482,,,https://www.vedur.is/vedur/stodvar/?s=ljosv,https://www.vedur.is/,65.7015,-17.6992,114.0,"65°42.089', 17°41.951' (65,7015, 17,6992)",,,Veðurstofa Íslands
Lómagnúpur,lomag,SA.land,sj,36386,27,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=27&station=36386,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=27&station=36386,https://www.vedur.is/vedur/spar/sparit/#m1=36386,https://www.vedur.is/vedur/stodvar/?s=lomag,https://www.vedur.is/,63.9575,-17.555,55.0,"63°57.447', 17°33.302' (63,9575, 17,555)",,,Vegagerðin
Lónakvísl,lonak,Miðhá,sj,6459,62,https://www.vedur.is/vedur/athuganir/kort/midhalendid/#group=62&station=6459,https://www.vedur.is/vedur/spar/stadaspar/midhalendid/#group=62&station=6459,https://www.vedur.is/vedur/spar/sparit/#m1=6459,https://www.vedur.is/vedur/stodvar/?s=lonak,https://www.vedur.is/,64.0981,-18.6141,675.0,"64°05.885', 18°36.844' (64,0981, 18,6141)",,,Landsvirkjun
Lyngdalsheiði,lyngh,S.land,sj,36504,11,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=11&station=36504,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=11&station=36504,https://www.vedur.is/vedur/spar/sparit/#m1=36504,https://www.vedur.is/vedur/stodvar/?s=lyngh,https://www.vedur.is/,64.2018,-20.8062,215.0,"64°12.109', 20°48.372' (64,2018, 20,8062)",,,Vegagerðin
Markalækur,mlaek,S.land,sj,26400,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=26400,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=26400,https://www.vedur.is/vedur/spar/sparit/#m1=26400,https://www.vedur.is/vedur/stodvar/?s=mlaek,https://www.vedur.is/,64.077,-20.9842,36.0,"64°04.619', 20°59.055' (64,077, 20,9842)",,,Veðurstofa Íslands
Markarfljót,marka,S.land,sj,36122,119,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=119&station=36122,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=119&station=36122,https://www.vedur.is/vedur/spar/sparit/#m1=36122,https://www.vedur.is/vedur/stodvar/?s=marka,https://www.vedur.is/,63.6216,-20.0285,42.0,"63°37.294', 20°01.711' (63,6216, 20,0285)",,,Vegagerðin
Mánárbakki,manar,NA.land,sj,3797,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=3797,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=3797,https://www.vedur.is/vedur/spar/sparit/#m1=3797,https://www.vedur.is/vedur/stodvar/?s=manar,https://www.vedur.is/,66.1994,-17.1027,17.0,"66°11.964', 17°06.165' (66,1994, 17,1027)",,,Veðurstofa Íslands
Miðfjarðarnes,midfj,A.land,sj,4652,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=4652,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=4652,https://www.vedur.is/vedur/spar/sparit/#m1=4652,https://www.vedur.is/vedur/stodvar/?s=midfj,https://www.vedur.is/,66.0668,-15.0799,25.0,"66°04.009', 15°04.796' (66,0668, 15,0799)",,,Veðurstofa Íslands
Miklidalur,mikli,Breiðafj,sj,31122,112,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=112&station=31122,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=112&station=31122,https://www.vedur.is/vedur/spar/sparit/#m1=31122,https://www.vedur.is/vedur/stodvar/?s=mikli,https://www.vedur.is/,65.5807,-23.8552,370.0,"65°34.842', 23°51.312' (65,5807, 23,8552)",,,Vegagerðin
Mosfellsbær Blikastaðanes,blnes,Faxafl,sj,1579,102,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=102&station=1579,,,https://www.vedur.is/vedur/stodvar/?s=blnes,https://www.vedur.is/,64.1669,-21.7437,13.0,"64°10.015', 21°44.621' (64,1669, 21,7437)",,,Veðurstofa Íslands
Mosfellsheiði,moshe,Faxafl,sj,31591,20,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=20&station=31591,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=20&station=31591,https://www.vedur.is/vedur/spar/sparit/#m1=31591,https://www.vedur.is/vedur/stodvar/?s=moshe,https://www.vedur.is/,64.214,-21.3448,270.0,"64°12.842', 21°20.686' (64,214, 21,3448)",,,Vegagerðin
Mýrdalssandur,mysan,SA.land,sj,36156,27,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=27&station=36156,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=27&station=36156,https://www.vedur.is/vedur/spar/sparit/#m1=36156,https://www.vedur.is/vedur/stodvar/?s=mysan,https://www.vedur.is/,63.4661,-18.6044,35.0,"63°27.969', 18°36.266' (63,4661, 18,6044)",,,Vegagerðin
Mývatn,myvtn,NA.land,sj,4300,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=4300,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=4300,https://www.vedur.is/vedur/spar/sparit/#m1=4300,https://www.vedur.is/vedur/stodvar/?s=myvtn,https://www.vedur.is/,65.6193,-16.9768,282.29998779296875,"65°37.160', 16°58.610' (65,6193, 16,9768)",,,Veðurstofa Íslands
Mývatnsheiði,myvhe,NA.land,sj,33394,24,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=24&station=33394,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=24&station=33394,https://www.vedur.is/vedur/spar/sparit/#m1=33394,https://www.vedur.is/vedur/stodvar/?s=myvhe,https://www.vedur.is/,65.6143,-17.2169,350.0,"65°36.855', 17°13.014' (65,6143, 17,2169)",,,Vegagerðin
Mývatnsöræfi,myvor,NA.land,sj,34413,24,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=24&station=34413,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=24&station=34413,https://www.vedur.is/vedur/spar/sparit/#m1=34413,https://www.vedur.is/vedur/stodvar/?s=myvor,https://www.vedur.is/,65.6576,-16.5006,390.0,"65°39.454', 16°30.034' (65,6576, 16,5006)",,,Vegagerðin
Möðrudalsöræfi II,modhe,NA.land,sj,34238,16,https://www.vedur.is/vedur/athuganir/kort/austurland/#group=16&station=34238,https://www.vedur.is/vedur/spar/stadaspar/austurland/#group=16&station=34238,https://www.vedur.is/vedur/spar/sparit/#m1=34238,https://www.vedur.is/vedur/stodvar/?s=modhe,https://www.vedur.is/,65.457,-15.5855,550.0,"65°27.419', 15°35.130' (65,457, 15,5855)",,,Vegagerðin
Möðrudalur,modal,A.land,sj,4830,16,https://www.vedur.is/vedur/athuganir/kort/austurland/#group=16&station=4830,https://www.vedur.is/vedur/spar/stadaspar/austurland/#group=16&station=4830,https://www.vedur.is/vedur/spar/sparit/#m1=4830,https://www.vedur.is/vedur/stodvar/?s=modal,https://www.vedur.is/,65.3754,-15.8833,452.0,"65°22.522', 15°53.000' (65,3754, 15,8833)",,,Veðurstofa Íslands
Möðruvellir,modru,NA.land,sj,3463,23,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=23&station=3463,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=23&station=3463,https://www.vedur.is/vedur/spar/sparit/#m1=3463,https://www.vedur.is/vedur/stodvar/?s=modru,https://www.vedur.is/,65.7707,-18.2513,15.0,"65°46.239', 18°15.080' (65,7707, 18,2513)",,,Veðurstofa Íslands
Mörk á Landi,morla,S.land,sj,6424,119,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=119&station=6424,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=119&station=6424,https://www.vedur.is/vedur/spar/sparit/#m1=6424,https://www.vedur.is/vedur/stodvar/?s=morla,https://www.vedur.is/,64.0293,-20.0189,125.0,"64°01.755', 20°01.136' (64,0293, 20,0189)",,,Veðurstofa Íslands
Nautabú,nauta,Str.& NV,sj,3242,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=3242,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=3242,https://www.vedur.is/vedur/spar/sparit/#m1=3242,https://www.vedur.is/vedur/stodvar/?s=nauta,https://www.vedur.is/,65.4583,-19.3691,111.5,"65°27.495', 19°22.147' (65,4583, 19,3691)",,,Veðurstofa Íslands
Neskaupstaður,nkaup,Austf,sj,5990,17,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=17&station=5990,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=17&station=5990,https://www.vedur.is/vedur/spar/sparit/#m1=5990,https://www.vedur.is/vedur/stodvar/?s=nkaup,https://www.vedur.is/,65.1501,-13.6706,43.5,"65°09.006', 13°40.236' (65,1501, 13,6706)",,,Veðurstofa Íslands
Neskaupstaður Drangagil,nkaud,Austf,sj,,,,,,https://www.vedur.is/vedur/stodvar/?s=nkaud,https://www.vedur.is/,65.1618,-13.688,559.0,"65°09.706', 13°41.282' (65,1618, 13,688)",,,Veðurstofa Íslands
Núpahraun,nupah,SA.land,sj,36382,118,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=118&station=36382,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=118&station=36382,https://www.vedur.is/vedur/spar/sparit/#m1=36382,https://www.vedur.is/vedur/stodvar/?s=nupah,https://www.vedur.is/,63.9334,-17.7054,51.0,"63°56.003', 17°42.321' (63,9334, 17,7054)",,,Vegagerðin
Oddsskarð,oddsk,Austf,sj,34087,26,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=26&station=34087,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=26&station=34087,https://www.vedur.is/vedur/spar/sparit/#m1=34087,https://www.vedur.is/vedur/stodvar/?s=oddsk,https://www.vedur.is/,65.0637,-13.9187,520.0,"65°03.824', 13°55.124' (65,0637, 13,9187)",,,Vegagerðin
Ólafsfjarðarvegur við Sauðanes,olafv,NA.land,sj,33661,114,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=114&station=33661,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=114&station=33661,https://www.vedur.is/vedur/spar/sparit/#m1=33661,https://www.vedur.is/vedur/stodvar/?s=olafv,https://www.vedur.is/,66.0424,-18.5208,73.0,"66°02.542', 18°31.246' (66,0424, 18,5208)",,,Vegagerðin
Ólafsfjörður,olfjo,NA.land,sj,3658,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=3658,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=3658,https://www.vedur.is/vedur/spar/sparit/#m1=3658,https://www.vedur.is/vedur/stodvar/?s=olfjo,https://www.vedur.is/,66.0739,-18.6656,5.0,"66°04.431', 18°39.935' (66,0739, 18,6656)",,,Veðurstofa Íslands
Ólafsfjörður - Tindaöxl,olfti,NA.land,sj,,,,,,https://www.vedur.is/vedur/stodvar/?s=olfti,https://www.vedur.is/,66.063,-18.6309,450.0,"66°03.782', 18°37.854' (66,063, 18,6309)",,,Veðurstofa Íslands
Ólafsvík,olvik,Breiðafj,sj,1924,39,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=39&station=1924,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=39&station=1924,https://www.vedur.is/vedur/spar/sparit/#m1=1924,https://www.vedur.is/vedur/stodvar/?s=olvik,https://www.vedur.is/,64.8957,-23.7162,19.0,"64°53.741', 23°42.974' (64,8957, 23,7162)",,,Veðurstofa Íslands
Papey,papey,Austf,sj,5777,45,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=45&station=5777,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=45&station=5777,https://www.vedur.is/vedur/spar/sparit/#m1=5777,https://www.vedur.is/vedur/stodvar/?s=papey,https://www.vedur.is/,64.5911,-14.1747,49.0,"64°35.469', 14°10.481' (64,5911, 14,1747)",,,Vegagerðin
Patreksfjörður,patro,Breiðafj,sj,2319,13,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=13&station=2319,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=13&station=2319,https://www.vedur.is/vedur/spar/sparit/#m1=2319,https://www.vedur.is/vedur/stodvar/?s=patro,https://www.vedur.is/,65.5951,-23.9748,43.0,"65°35.704', 23°58.490' (65,5951, 23,9748)",,,Veðurstofa Íslands
Rauðinúpur,raudi,NA.land,sj,4912,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=4912,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=4912,https://www.vedur.is/vedur/spar/sparit/#m1=4912,https://www.vedur.is/vedur/stodvar/?s=raudi,https://www.vedur.is/,66.5082,-16.5444,59.29999923706055,"66°30.492', 16°32.663' (66,5082, 16,5444)",,,Veðurstofa Íslands
Raufarhöfn,raufa,NA.land,sj,4828,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=4828,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=4828,https://www.vedur.is/vedur/spar/sparit/#m1=4828,https://www.vedur.is/vedur/stodvar/?s=raufa,https://www.vedur.is/,66.456,-15.9527,4.0,"66°27.360', 15°57.162' (66,456, 15,9527)",,,Veðurstofa Íslands
Refasveit,refas,Str.& NV,sj,33420,114,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=114&station=33420,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=114&station=33420,https://www.vedur.is/vedur/spar/sparit/#m1=33420,https://www.vedur.is/vedur/stodvar/?s=refas,https://www.vedur.is/,65.7196,-20.2274,59.0,"65°43.178', 20°13.645' (65,7196, 20,2274)",,,Vegagerðin
Reykhólar,rehol,Breiðafj,sj,2266,12,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=12&station=2266,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=12&station=2266,https://www.vedur.is/vedur/spar/sparit/#m1=2266,https://www.vedur.is/vedur/stodvar/?s=rehol,https://www.vedur.is/,65.4377,-22.2056,6.400000095367432,"65°26.259', 22°12.337' (65,4377, 22,2056)",,,Veðurstofa Íslands
Reykir í Fnjóskadal,reykf,NA.land,sj,3380,75,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=75&station=3380,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=75&station=3380,https://www.vedur.is/vedur/spar/sparit/#m1=3380,https://www.vedur.is/vedur/stodvar/?s=reykf,https://www.vedur.is/,65.5851,-17.7667,211.39999389648438,"65°35.107', 17°46.000' (65,5851, 17,7667)",,,Veðurstofa Íslands
Reykir í Hrútafirði,rhrut,Str.& NV,sj,2197,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=2197,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=2197,https://www.vedur.is/vedur/spar/sparit/#m1=2197,https://www.vedur.is/vedur/stodvar/?s=rhrut,https://www.vedur.is/,65.2543,-21.0978,9.800000190734863,"65°15.257', 21°05.867' (65,2543, 21,0978)",,,Veðurstofa Íslands
Reykjanesbraut,rbrau,Faxafl,sj,31363,20,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=20&station=31363,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=20&station=31363,https://www.vedur.is/vedur/spar/sparit/#m1=31363,https://www.vedur.is/vedur/stodvar/?s=rbrau,https://www.vedur.is/,64.0027,-22.2296,25.0,"64°00.160', 22°13.774' (64,0027, 22,2296)",,,Vegagerðin
Reykjanesviti,rviti,Faxafl,sj,31640,38,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=38&station=31640,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=38&station=31640,https://www.vedur.is/vedur/spar/sparit/#m1=31640,https://www.vedur.is/vedur/stodvar/?s=rviti,https://www.vedur.is/,63.8156,-22.7043,20.0,"63°48.936', 22°42.259' (63,8156, 22,7043)",,,Vegagerðin
Reykjavík,reitr,Faxafl,sj,,,,,,https://www.vedur.is/vedur/stodvar/?s=reitr,https://www.vedur.is/,64.1275,-21.902,52.0,"64°07.653', 21°54.120' (64,1275, 21,902)",,,Veðurstofa Íslands
Reykjavík,rvk,Faxafl,sk,1,100,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=100&station=1,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=100&station=1,https://www.vedur.is/vedur/spar/sparit/#m1=1,https://www.vedur.is/vedur/stodvar/?s=rvk,https://www.vedur.is/,64.1289,-21.9082,60.20000076293945,"64°07.733', 21°54.491' (64,1289, 21,9082)",,,Veðurstofa Íslands
Reykjavík Geirsnef,genef,Faxafl,sj,1478,102,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=102&station=1478,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=102&station=1478,https://www.vedur.is/vedur/spar/sparit/#m1=1478,https://www.vedur.is/vedur/stodvar/?s=genef,https://www.vedur.is/,64.1281,-21.8409,4.0,"64°07.686', 21°50.454' (64,1281, 21,8409)",,,Veðurstofa Íslands
Reykjavík Háahlíð,reith,Faxafl,sj,1470,101,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=101&station=1470,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=101&station=1470,https://www.vedur.is/vedur/spar/sparit/#m1=1470,https://www.vedur.is/vedur/stodvar/?s=reith,https://www.vedur.is/,64.1288,-21.9082,60.20000076293945,"64°07.730', 21°54.493' (64,1288, 21,9082)",,,Veðurstofa Íslands
Reykjavík Hljómskálagarður,hljom,Faxafl,sj,1469,102,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=102&station=1469,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=102&station=1469,https://www.vedur.is/vedur/spar/sparit/#m1=1469,https://www.vedur.is/vedur/stodvar/?s=hljom,https://www.vedur.is/,64.1411,-21.9436,4.5,"64°08.463', 21°56.618' (64,1411, 21,9436)",,,Veðurstofa Íslands
Reykjavík Víðidalur,vidal,Faxafl,sj,1482,100,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=100&station=1482,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=100&station=1482,https://www.vedur.is/vedur/spar/sparit/#m1=1482,https://www.vedur.is/vedur/stodvar/?s=vidal,https://www.vedur.is/,64.1035,-21.7971,73.0999984741211,"64°06.208, 21°47.825 (64,1035, 21,7971)",,,Veðurstofa Íslands
Reykjavíkurflugvöllur,rflug,Faxafl,sj,1477,101,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=101&station=1477,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=101&station=1477,https://www.vedur.is/vedur/spar/sparit/#m1=1477,https://www.vedur.is/vedur/stodvar/?s=rflug,https://www.vedur.is/,64.1284,-21.9407,12.0,"64°07.707', 21°56.442' (64,1284, 21,9407)",,,Veðurstofa Íslands
Reynisfjall,reyni,SA.land,sj,36049,28,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=28&station=36049,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=28&station=36049,https://www.vedur.is/vedur/spar/sparit/#m1=36049,https://www.vedur.is/vedur/stodvar/?s=reyni,https://www.vedur.is/,63.4521,-19.0378,125.0,"63°27.124', 19°02.265' (63,4521, 19,0378)",,,Vegagerðin
Rif á Melrakkasléttu,rifms,NA.land,sj,4921,24,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=24&station=4921,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=24&station=4921,https://www.vedur.is/vedur/spar/sparit/#m1=4921,https://www.vedur.is/vedur/stodvar/?s=rifms,https://www.vedur.is/,66.5112,-16.1439,10.0,"66°30.672', 16°08.634' (66,5112, 16,1439)",,,Veðurstofa Íslands
